class,split,index
UsingMirror,train,1227
UsingRadio,train,1228
UsingMirror,train,1229
UsingMirror,train,1230
DrinkingCoffee,train,1231
DrinkingCoffee,train,1232
Attentive,train,1233
UsingMirror,train,1234
DrinkingCoffee,train,1235
Attentive,train,1236
UsingRadio,train,1237
UsingRadio,train,1238
UsingRadio,train,1239
DrinkingCoffee,train,1240
UsingMirror,train,1241
DrinkingCoffee,train,1242
UsingMirror,train,1243
Attentive,train,1244
UsingRadio,train,1245
UsingRadio,train,1246
UsingRadio,train,1247
DrinkingCoffee,train,1248
UsingRadio,train,1249
UsingMirror,train,1250
DrinkingCoffee,train,1251
DrinkingCoffee,train,1252
UsingMirror,train,1253
DrinkingCoffee,train,1254
UsingRadio,train,1255
UsingRadio,train,1256
UsingMirror,train,1257
UsingMirror,train,1258
UsingRadio,train,1259
UsingMirror,train,1260
UsingRadio,train,1261
UsingMirror,train,1262
Attentive,train,1263
Attentive,train,1264
Attentive,train,1265
Attentive,train,1266
Attentive,train,1267
DrinkingCoffee,train,1268
UsingMirror,train,1269
DrinkingCoffee,train,1270
UsingMirror,train,1271
UsingRadio,train,1272
UsingRadio,train,1273
UsingMirror,train,1274
UsingMirror,train,1275
Attentive,train,1276
UsingRadio,train,1277
DrinkingCoffee,train,1278
Attentive,train,1279
UsingRadio,train,1280
DrinkingCoffee,train,1281
UsingRadio,train,1282
UsingRadio,train,1283
Attentive,train,1284
UsingRadio,train,1285
DrinkingCoffee,train,1286
DrinkingCoffee,train,1287
UsingMirror,train,1288
UsingRadio,train,1289
UsingRadio,train,1290
UsingMirror,train,1291
DrinkingCoffee,train,1292
UsingMirror,train,1293
Attentive,train,1294
DrinkingCoffee,train,1295
UsingRadio,train,1296
Attentive,train,1297
UsingRadio,train,1298
DrinkingCoffee,train,1299
DrinkingCoffee,train,1300
Attentive,train,1301
Attentive,train,1302
UsingMirror,train,1303
UsingMirror,train,1304
DrinkingCoffee,train,1305
Attentive,train,1306
DrinkingCoffee,train,1307
UsingMirror,train,1308
UsingMirror,train,1309
DrinkingCoffee,train,1310
UsingRadio,train,1311
DrinkingCoffee,train,1312
Attentive,train,1313
DrinkingCoffee,train,1314
DrinkingCoffee,train,1315
DrinkingCoffee,train,1316
DrinkingCoffee,train,1317
Attentive,train,1318
DrinkingCoffee,train,1319
UsingRadio,train,1320
UsingRadio,train,1321
UsingRadio,train,1322
UsingRadio,train,1323
DrinkingCoffee,train,1324
UsingMirror,train,1325
UsingMirror,train,1326
DrinkingCoffee,train,1327
UsingRadio,train,1328
UsingRadio,train,1329
UsingRadio,train,1330
DrinkingCoffee,train,1331
UsingRadio,train,1332
Attentive,train,1333
Attentive,train,1334
UsingMirror,train,1335
UsingMirror,train,1336
UsingMirror,train,1337
Attentive,train,1338
UsingMirror,train,1339
Attentive,train,1340
Attentive,train,1341
Attentive,train,1342
DrinkingCoffee,train,1343
DrinkingCoffee,train,1344
DrinkingCoffee,train,1345
DrinkingCoffee,train,1346
UsingMirror,train,1347
UsingRadio,train,1348
UsingMirror,train,1349
UsingRadio,train,1350
DrinkingCoffee,train,1351
Attentive,train,1352
DrinkingCoffee,train,1353
UsingRadio,train,1354
UsingRadio,train,1355
Attentive,train,1356
UsingRadio,train,1357
UsingRadio,train,1358
UsingRadio,train,1359
UsingMirror,train,1360
DrinkingCoffee,train,1361
DrinkingCoffee,train,1362
UsingRadio,train,1363
UsingMirror,train,1364
Attentive,train,1365
Attentive,train,1366
DrinkingCoffee,train,1367
UsingRadio,train,1368
UsingMirror,train,1369
Attentive,train,1370
UsingMirror,train,1371
Attentive,train,1372
UsingMirror,train,1373
Attentive,train,1374
Attentive,train,1375
DrinkingCoffee,train,1376
Attentive,train,1377
UsingMirror,train,1378
DrinkingCoffee,train,1379
DrinkingCoffee,train,1380
DrinkingCoffee,train,1381
Attentive,train,1382
UsingRadio,train,1383
Attentive,train,1384
Attentive,train,1385
Attentive,train,1386
UsingRadio,train,1387
UsingRadio,train,1388
UsingRadio,train,1389
DrinkingCoffee,train,1390
Attentive,train,1391
UsingRadio,train,1392
Attentive,train,1393
UsingRadio,train,1394
UsingMirror,train,1395
UsingRadio,train,1396
Attentive,train,1397
DrinkingCoffee,train,1398
DrinkingCoffee,train,1399
UsingRadio,train,1400
UsingRadio,train,1401
UsingMirror,train,1402
UsingRadio,train,1403
Attentive,train,1404
DrinkingCoffee,train,1405
Attentive,train,1406
DrinkingCoffee,train,1407
UsingMirror,train,1408
UsingMirror,train,1409
UsingMirror,train,1410
Attentive,train,1411
UsingMirror,train,1412
UsingMirror,train,1413
Attentive,train,1414
UsingMirror,train,1415
UsingMirror,train,1416
UsingMirror,train,1417
DrinkingCoffee,train,1418
DrinkingCoffee,train,1419
UsingMirror,train,1420
UsingRadio,train,1421
UsingMirror,train,1422
Attentive,train,1423
DrinkingCoffee,train,1424
UsingRadio,train,1425
Attentive,train,1426
UsingMirror,train,1427
Attentive,train,1428
Attentive,train,1429
UsingRadio,train,1430
DrinkingCoffee,train,1431
UsingRadio,train,1432
Attentive,train,1433
UsingMirror,train,1434
UsingMirror,train,1435
DrinkingCoffee,train,1436
UsingRadio,train,1437
UsingRadio,train,1438
DrinkingCoffee,train,1439
Attentive,train,1440
Attentive,train,1441
DrinkingCoffee,train,1442
UsingRadio,train,1443
DrinkingCoffee,train,1444
UsingRadio,train,1445
UsingRadio,train,1446
Attentive,train,1447
DrinkingCoffee,train,1448
DrinkingCoffee,train,1449
DrinkingCoffee,train,1450
UsingRadio,train,1451
UsingMirror,train,1452
Attentive,train,1453
DrinkingCoffee,train,1454
UsingRadio,train,1455
Attentive,train,1456
UsingMirror,train,1457
UsingRadio,train,1458
UsingRadio,train,1459
Attentive,train,1460
DrinkingCoffee,train,1461
UsingMirror,train,1462
UsingMirror,train,1463
Attentive,train,1464
UsingMirror,train,1465
UsingMirror,train,1466
Attentive,train,1467
DrinkingCoffee,train,1468
Attentive,train,1469
Attentive,train,1470
UsingMirror,train,1471
Attentive,train,1472
UsingRadio,train,1473
UsingMirror,train,1474
UsingMirror,train,1475
UsingRadio,train,1476
UsingRadio,train,1477
UsingRadio,train,1478
UsingMirror,train,1479
DrinkingCoffee,train,1480
UsingMirror,train,1481
UsingMirror,train,1482
UsingRadio,train,1483
UsingRadio,train,1484
DrinkingCoffee,train,1485
Attentive,train,1486
DrinkingCoffee,train,1487
UsingRadio,train,1488
UsingMirror,train,1489
DrinkingCoffee,train,1490
UsingRadio,train,1491
UsingMirror,train,1492
Attentive,train,1493
DrinkingCoffee,train,1494
Attentive,train,1495
UsingRadio,train,1496
Attentive,train,1497
UsingRadio,train,1498
UsingRadio,train,1499
DrinkingCoffee,train,1500
Attentive,train,1501
DrinkingCoffee,train,1502
DrinkingCoffee,train,1503
UsingRadio,train,1504
DrinkingCoffee,train,1505
UsingMirror,train,1506
UsingMirror,train,1507
UsingRadio,train,1508
Attentive,train,1509
UsingRadio,train,1510
Attentive,train,1511
Attentive,train,1512
UsingMirror,train,1513
Attentive,train,1514
DrinkingCoffee,train,1515
UsingRadio,train,1516
Attentive,train,1517
UsingMirror,train,1518
UsingRadio,train,1519
UsingRadio,train,1520
UsingRadio,train,1521
DrinkingCoffee,train,1522
UsingRadio,train,1523
UsingRadio,train,1524
UsingRadio,train,1525
DrinkingCoffee,train,1526
UsingRadio,train,1527
Attentive,train,1528
DrinkingCoffee,train,1529
DrinkingCoffee,train,1530
DrinkingCoffee,train,1531
UsingRadio,train,1532
DrinkingCoffee,train,1533
UsingMirror,train,1534
Attentive,train,1535
UsingRadio,train,1536
Attentive,train,1537
UsingRadio,train,1538
UsingRadio,train,1539
UsingRadio,train,1540
UsingRadio,train,1541
Attentive,train,1542
DrinkingCoffee,train,1543
DrinkingCoffee,train,1544
Attentive,train,1545
UsingRadio,train,1546
UsingMirror,train,1547
DrinkingCoffee,train,1548
UsingMirror,train,1549
UsingMirror,train,1550
Attentive,train,1551
UsingMirror,train,1552
DrinkingCoffee,train,1553
Attentive,train,1554
UsingMirror,train,1555
UsingMirror,train,1556
UsingMirror,train,1557
Attentive,train,1558
UsingRadio,train,1559
Attentive,train,1560
UsingRadio,train,1561
DrinkingCoffee,train,1562
Attentive,train,1563
Attentive,train,1564
UsingMirror,train,1565
Attentive,train,1566
Attentive,train,1567
UsingMirror,train,1568
Attentive,train,1569
Attentive,train,1570
Attentive,train,1571
DrinkingCoffee,train,1572
DrinkingCoffee,train,1573
DrinkingCoffee,train,1574
UsingMirror,train,1575
UsingRadio,train,1576
UsingRadio,train,1577
UsingMirror,train,1578
UsingMirror,train,1579
UsingRadio,train,1580
DrinkingCoffee,train,1581
DrinkingCoffee,train,1582
UsingMirror,train,1583
UsingMirror,train,1584
DrinkingCoffee,train,1585
Attentive,train,1586
DrinkingCoffee,train,1587
Attentive,train,1588
Attentive,train,1589
UsingRadio,train,1590
UsingRadio,train,1591
UsingMirror,train,1592
DrinkingCoffee,train,1593
Attentive,train,1594
UsingRadio,train,1595
UsingMirror,train,1596
Attentive,train,1597
Attentive,train,1598
UsingMirror,train,1599
DrinkingCoffee,train,1600
DrinkingCoffee,train,1601
Attentive,train,1602
DrinkingCoffee,train,1603
UsingMirror,train,1604
UsingRadio,train,1605
UsingMirror,train,1606
UsingRadio,train,1607
DrinkingCoffee,train,1608
UsingRadio,train,1609
Attentive,train,1610
UsingMirror,train,1611
DrinkingCoffee,train,1612
UsingMirror,train,1613
UsingMirror,train,1614
Attentive,train,1615
UsingRadio,train,1616
UsingMirror,train,1617
DrinkingCoffee,train,1618
UsingMirror,train,1619
UsingRadio,train,1620
DrinkingCoffee,train,1621
Attentive,train,1622
UsingMirror,train,1623
UsingRadio,train,1624
Attentive,train,1625
UsingRadio,train,1626
UsingRadio,train,1627
UsingMirror,train,1628
UsingRadio,train,1629
UsingRadio,train,1630
UsingMirror,train,1631
Attentive,train,1632
DrinkingCoffee,train,1633
UsingRadio,train,1634
Attentive,train,1635
Attentive,train,1636
UsingMirror,train,1637
Attentive,train,1638
UsingRadio,train,1639
DrinkingCoffee,train,1640
Attentive,train,1641
Attentive,train,1642
UsingMirror,train,1643
DrinkingCoffee,train,1644
UsingRadio,train,1645
UsingRadio,train,1646
UsingMirror,train,1647
DrinkingCoffee,train,1648
Attentive,train,1649
DrinkingCoffee,train,1650
UsingRadio,train,1651
UsingMirror,train,1652
UsingMirror,train,1653
Attentive,train,1654
UsingRadio,train,1655
UsingMirror,train,1656
Attentive,train,1657
DrinkingCoffee,train,1658
UsingRadio,train,1659
UsingRadio,train,1660
Attentive,train,1661
DrinkingCoffee,train,1662
DrinkingCoffee,train,1663
DrinkingCoffee,train,1664
DrinkingCoffee,train,1665
Attentive,train,1666
Attentive,train,1667
Attentive,train,1668
DrinkingCoffee,train,1669
UsingRadio,train,1670
UsingRadio,train,1671
UsingMirror,train,1672
DrinkingCoffee,train,1673
Attentive,train,1674
Attentive,train,1675
Attentive,train,1676
DrinkingCoffee,train,1677
UsingMirror,train,1678
DrinkingCoffee,train,1679
DrinkingCoffee,train,1680
UsingMirror,train,1681
UsingRadio,train,1682
UsingMirror,train,1683
UsingMirror,train,1684
DrinkingCoffee,train,1685
DrinkingCoffee,train,1686
DrinkingCoffee,train,1687
DrinkingCoffee,train,1688
DrinkingCoffee,train,1689
Attentive,train,1690
UsingRadio,train,1691
DrinkingCoffee,train,1692
UsingRadio,train,1693
UsingMirror,train,1694
UsingRadio,train,1695
DrinkingCoffee,train,1696
UsingMirror,train,1697
UsingMirror,train,1698
DrinkingCoffee,train,1699
Attentive,train,1700
DrinkingCoffee,train,1701
Attentive,train,1702
DrinkingCoffee,train,1703
Attentive,train,1704
UsingRadio,train,1705
UsingRadio,train,1706
DrinkingCoffee,train,1707
UsingRadio,train,1708
Attentive,train,1709
UsingRadio,train,1710
Attentive,train,1711
UsingRadio,train,1712
Attentive,train,1713
UsingRadio,train,1714
UsingRadio,train,1715
UsingRadio,train,1716
Attentive,train,1717
UsingRadio,train,1718
UsingMirror,train,1719
DrinkingCoffee,train,1720
UsingMirror,train,1721
Attentive,train,1722
UsingMirror,train,1723
DrinkingCoffee,train,1724
DrinkingCoffee,train,1725
UsingRadio,train,1726
DrinkingCoffee,train,1727
DrinkingCoffee,train,1728
DrinkingCoffee,train,1729
Attentive,train,1730
DrinkingCoffee,train,1731
Attentive,train,1732
UsingRadio,train,1733
DrinkingCoffee,train,1734
UsingMirror,train,1735
UsingRadio,train,1736
DrinkingCoffee,train,1737
Attentive,train,1738
UsingRadio,train,1739
UsingRadio,train,1740
Attentive,train,1741
UsingMirror,train,1742
DrinkingCoffee,train,1743
UsingRadio,train,1744
Attentive,train,1745
Attentive,train,1746
UsingRadio,train,1747
UsingMirror,train,1748
Attentive,train,1749
UsingRadio,train,1750
DrinkingCoffee,train,1751
DrinkingCoffee,train,1752
UsingRadio,train,1753
UsingMirror,train,1754
Attentive,train,1755
DrinkingCoffee,train,1756
UsingRadio,train,1757
UsingRadio,train,1758
UsingRadio,train,1759
UsingRadio,train,1760
Attentive,train,1761
UsingRadio,train,1762
Attentive,train,1763
UsingMirror,train,1764
Attentive,train,1765
UsingRadio,train,1766
UsingRadio,train,1767
UsingRadio,train,1768
Attentive,train,1769
Attentive,train,1770
DrinkingCoffee,train,1771
Attentive,train,1772
Attentive,train,1773
DrinkingCoffee,train,1774
DrinkingCoffee,train,1775
DrinkingCoffee,train,1776
UsingMirror,train,1777
UsingMirror,train,1778
UsingMirror,train,1779
UsingMirror,train,1780
UsingRadio,train,1781
DrinkingCoffee,train,1782
DrinkingCoffee,train,1783
UsingRadio,train,1784
UsingMirror,train,1785
UsingMirror,train,1786
Attentive,train,1787
DrinkingCoffee,train,1788
UsingRadio,train,1789
UsingMirror,train,1790
Attentive,train,1791
DrinkingCoffee,train,1792
DrinkingCoffee,train,1793
UsingMirror,train,1794
Attentive,train,1795
DrinkingCoffee,train,1796
UsingMirror,train,1797
Attentive,train,1798
UsingRadio,train,1799
UsingRadio,train,1800
UsingMirror,train,1801
DrinkingCoffee,train,1802
DrinkingCoffee,train,1803
UsingRadio,train,1804
DrinkingCoffee,train,1805
Attentive,train,1806
UsingRadio,train,1807
Attentive,train,1808
UsingMirror,train,1809
Attentive,train,1810
DrinkingCoffee,train,1811
Attentive,train,1812
UsingRadio,train,1813
UsingRadio,train,1814
Attentive,train,1815
DrinkingCoffee,train,1816
UsingRadio,train,1817
Attentive,train,1818
Attentive,train,1819
UsingMirror,train,1820
Attentive,train,1821
Attentive,train,1822
DrinkingCoffee,train,1823
DrinkingCoffee,train,1824
DrinkingCoffee,train,1825
DrinkingCoffee,train,1826
DrinkingCoffee,train,1827
Attentive,train,1828
DrinkingCoffee,train,1829
DrinkingCoffee,train,1830
Attentive,train,1831
DrinkingCoffee,train,1832
DrinkingCoffee,train,1833
UsingRadio,train,1834
DrinkingCoffee,train,1835
Attentive,train,1836
Attentive,train,1837
UsingRadio,train,1838
UsingMirror,train,1839
UsingRadio,train,1840
UsingMirror,train,1841
DrinkingCoffee,train,1842
Attentive,train,1843
Attentive,train,1844
Attentive,train,1845
DrinkingCoffee,train,1846
DrinkingCoffee,train,1847
Attentive,train,1848
UsingRadio,train,1849
DrinkingCoffee,train,1850
UsingRadio,train,1851
DrinkingCoffee,train,1852
Attentive,train,1853
UsingMirror,train,1854
UsingMirror,train,1855
Attentive,train,1856
Attentive,train,1857
Attentive,train,1858
UsingMirror,train,1859
Attentive,train,1860
UsingRadio,train,1861
Attentive,train,1862
UsingMirror,train,1863
UsingMirror,train,1864
DrinkingCoffee,train,1865
UsingMirror,train,1866
Attentive,train,1867
UsingRadio,train,1868
Attentive,train,1869
DrinkingCoffee,train,1870
DrinkingCoffee,train,1871
UsingRadio,train,1872
UsingRadio,train,1873
Attentive,train,1874
Attentive,train,1875
Attentive,train,1876
UsingRadio,train,1877
UsingRadio,train,1878
UsingRadio,train,1879
Attentive,train,1880
DrinkingCoffee,train,1881
UsingMirror,train,1882
UsingRadio,train,1883
Attentive,train,1884
Attentive,train,1885
UsingRadio,train,1886
DrinkingCoffee,train,1887
Attentive,train,1888
UsingRadio,train,1889
DrinkingCoffee,train,1890
DrinkingCoffee,train,1891
Attentive,train,1892
Attentive,train,1893
UsingMirror,train,1894
UsingMirror,train,1895
Attentive,train,1896
Attentive,train,1897
UsingRadio,train,1898
UsingRadio,train,1899
UsingRadio,train,1900
Attentive,train,1901
UsingRadio,train,1902
Attentive,train,1903
Attentive,train,1904
UsingMirror,train,1905
DrinkingCoffee,train,1906
UsingMirror,train,1907
UsingRadio,train,1908
UsingRadio,train,1909
DrinkingCoffee,train,1910
UsingRadio,train,1911
Attentive,train,1912
UsingRadio,train,1913
UsingRadio,train,1914
UsingRadio,train,1915
Attentive,train,1916
DrinkingCoffee,train,1917
UsingMirror,train,1918
Attentive,train,1919
UsingRadio,train,1920
UsingRadio,train,1921
DrinkingCoffee,train,1922
UsingRadio,train,1923
UsingRadio,train,1924
UsingRadio,train,1925
UsingRadio,train,1926
DrinkingCoffee,train,1927
UsingMirror,train,1928
DrinkingCoffee,train,1929
Attentive,train,1930
UsingMirror,train,1931
UsingMirror,train,1932
Attentive,train,1933
DrinkingCoffee,train,1934
UsingRadio,train,1935
UsingMirror,train,1936
UsingRadio,train,1937
UsingMirror,train,1938
UsingMirror,train,1939
Attentive,train,1940
DrinkingCoffee,train,1941
DrinkingCoffee,train,1942
UsingRadio,train,1943
Attentive,train,1944
UsingRadio,train,1945
UsingRadio,train,1946
DrinkingCoffee,train,1947
UsingRadio,train,1948
DrinkingCoffee,train,1949
UsingMirror,train,1950
Attentive,train,1951
Attentive,train,1952
UsingMirror,train,1953
UsingMirror,train,1954
UsingMirror,train,1955
DrinkingCoffee,train,1956
DrinkingCoffee,train,1957
UsingRadio,train,1958
UsingRadio,train,1959
Attentive,train,1960
UsingMirror,train,1961
UsingMirror,train,1962
UsingMirror,train,1963
Attentive,train,1964
UsingRadio,train,1965
UsingMirror,train,1966
UsingMirror,train,1967
Attentive,train,1968
UsingRadio,train,1969
DrinkingCoffee,train,1970
Attentive,train,1971
DrinkingCoffee,train,1972
DrinkingCoffee,train,1973
DrinkingCoffee,train,1974
UsingMirror,train,1975
UsingRadio,train,1976
Attentive,train,1977
UsingRadio,train,1978
UsingMirror,train,1979
UsingRadio,train,1980
DrinkingCoffee,train,1981
Attentive,train,1982
UsingRadio,train,1983
UsingRadio,train,1984
UsingMirror,train,1985
UsingMirror,train,1986
Attentive,train,1987
Attentive,train,1988
Attentive,train,1989
UsingRadio,train,1990
UsingMirror,train,1991
Attentive,train,1992
UsingRadio,train,1993
UsingRadio,train,1994
UsingMirror,train,1995
UsingRadio,train,1996
Attentive,train,1997
Attentive,train,1998
Attentive,train,1999
DrinkingCoffee,train,2000
Attentive,train,2001
UsingRadio,train,2002
UsingRadio,train,2003
UsingMirror,train,2004
UsingMirror,train,2005
UsingMirror,train,2006
Attentive,train,2007
